('team member', 'team members'),[  1.36152612e-05   9.99986410e-01]
('practice', 'deployment'),[ 0.34141693  0.65858305]
('estimate', 'commit'),[ 0.34147152  0.65852845]
('word', 'resolved'),[ 0.34149507  0.65850496]
('assumption', 'ticket'),[ 0.34150508  0.65849495]
('procedure', 'task'),[ 0.34167585  0.65832418]
('introspection', 'incomplete'),[ 0.34178379  0.65821618]
('delivery', 'build'),[ 0.3418898  0.6581102]
('principle', 'build'),[ 0.34191507  0.65808493]
('pilot', 'prioritized'),[ 0.34199283  0.65800714]
('application', 'ticket'),[ 0.3420305   0.65796947]
('prediction', 'ticket'),[ 0.34203082  0.65796918]
('load', 'deployment'),[ 0.34218583  0.65781415]
('definition', 'task'),[ 0.34232339  0.65767658]
('pig', 'commit'),[ 0.3423593  0.6576407]
('personas', 'ticket'),[ 0.34238201  0.65761799]
('address', 'developer'),[ 0.34238628  0.65761364]
('conformance', 'incomplete'),[ 0.34244061  0.65755945]
('project', 'completed'),[ 0.34246248  0.65753746]
('purpose', 'prioritized'),[ 0.34246659  0.65753347]
('iteration', 'deployment'),[ 0.34256986  0.65743011]
('condition', 'demo'),[ 0.34283835  0.65716165]
('rule', 'completed'),[ 0.34289938  0.65710062]
('observation', 'deployment'),[ 0.34324712  0.65675282]
('assemble', 'deploy'),[ 0.34332433  0.65667564]
('emergence', 'developer'),[ 0.34338316  0.65661681]
('function', 'deploy'),[ 0.34343404  0.6565659 ]
('practice', 'deploy'),[ 0.34354234  0.65645766]
('usability', 'incomplete'),[ 0.34362274  0.65637726]
('net', 'developer'),[ 0.34363055  0.65636945]
('cadence', 'completed'),[ 0.34364551  0.65635449]
('replication', 'demo'),[ 0.34366253  0.65633756]
('colocation', 'completed'),[ 0.34369442  0.65630561]
('web', 'resolved'),[ 0.3437691   0.65623093]
('calendar', 'completed'),[ 0.343961  0.656039]
('pipeline', 'completed'),[ 0.34396407  0.6560359 ]
('reusable', 'build'),[ 0.34398416  0.65601581]
('assemble', 'build'),[ 0.34402457  0.65597546]
('glossary', 'demo'),[ 0.3440339   0.65596616]
('condition', 'ticket'),[ 0.34409955  0.65590048]
('automation', 'deployment'),[ 0.34432617  0.6556738 ]
('retrospective', 'deployment'),[ 0.34439981  0.65560019]
('product', 'resolved'),[ 0.34454358  0.65545648]
('community', 'developer'),[ 0.34454483  0.65545517]
('input', 'deployment'),[ 0.34455585  0.6554442 ]
('counter', 'build'),[ 0.34461311  0.65538692]
('consumer', 'build'),[ 0.344706    0.65529394]
('contractor', 'developer'),[ 0.34492031  0.65507972]
('change', 'deployment'),[ 0.34497789  0.65502208]
('precision', 'prioritized'),[ 0.34504479  0.65495515]
('step', 'commit'),[ 0.34510133  0.6548987 ]
('integrity', 'prioritized'),[ 0.34513929  0.65486073]
('instance', 'demo'),[ 0.34529331  0.6547066 ]
('assessment', 'developer'),[ 0.34538844  0.65461159]
('lifecycle', 'deployment'),[ 0.34547642  0.65452355]
('overload', 'task'),[ 0.34548444  0.65451556]
('operation', 'developer'),[ 0.34552541  0.65447462]
('WaterScrum', 'ticket'),[ 0.3455489   0.65445113]
('measurement', 'team members'),[ 0.34560946  0.65439045]
('supervisor', 'deployment'),[ 0.34562141  0.65437865]
('product', 'completed'),[ 0.3456918  0.6543082]
('analysis', 'resolved'),[ 0.34571406  0.65428597]
('language', 'ticket'),[ 0.34577757  0.65422249]
('measurement', 'demo'),[ 0.34583715  0.65416288]
('database', 'completed'),[ 0.34592929  0.65407068]
('assessment', 'task'),[ 0.34598058  0.65401947]
('reusability', 'task'),[ 0.34600005  0.65399998]
('terminator', 'deploy'),[ 0.34602076  0.6539793 ]
('knowledge', 'build'),[ 0.3462255  0.6537745]
('scenario', 'deployment'),[ 0.34671253  0.65328747]
('monitoring', 'developer'),[ 0.34673938  0.65326065]
('capacity', 'build'),[ 0.34674022  0.65325975]
('robustness', 'demo'),[ 0.34680641  0.65319365]
('population', 'build'),[ 0.34682077  0.65317917]
('waterfall', 'demo'),[ 0.34685919  0.65314084]
('fact', 'developer'),[ 0.34691504  0.65308499]
('allocation', 'task'),[ 0.34699863  0.65300137]
('backlog', 'resolved'),[ 0.34702528  0.65297478]
('allocation', 'deployment'),[ 0.34704617  0.6529538 ]
('style', 'completed'),[ 0.3470726   0.65292746]
('control', 'deployment'),[ 0.34716254  0.65283751]
('integration', 'deployment'),[ 0.34722143  0.65277857]
('parameter', 'incomplete'),[ 0.34725386  0.65274614]
('authority', 'demo'),[ 0.34736976  0.65263027]
('activity', 'team members'),[ 0.34751585  0.65248418]
('consistency', 'ticket'),[ 0.34754387  0.65245616]
('inspection', 'developer'),[ 0.34764019  0.65235978]
('independent', 'developer'),[ 0.34801149  0.65198851]
('condition', 'completed'),[ 0.34817696  0.65182304]
('spike', 'commit'),[ 0.34822318  0.65177685]
('measurement', 'resolved'),[ 0.3483271   0.65167284]
('proof', 'deployment'),[ 0.34838256  0.65161741]
('association', 'prioritized'),[ 0.3484526   0.65154743]
('terminator', 'deployment'),[ 0.34846199  0.65153801]
('experiment', 'deploy'),[ 0.34849036  0.6515097 ]
('actor', 'deployment'),[ 0.34849361  0.65150636]
('precision', 'ticket'),[ 0.34854418  0.65145582]
('requirement', 'prioritized'),[ 0.3485589  0.6514411]
('segment', 'resolved'),[ 0.3485904   0.65140963]
('generality', 'ticket'),[ 0.3486622  0.6513378]
('taxonomy', 'ticket'),[ 0.34870306  0.65129691]
('domain', 'prioritized'),[ 0.34874019  0.65125984]
('time', 'developer'),[ 0.34899825  0.65100175]
('end user', 'task'),[ 0.34903255  0.65096742]
('association', 'ticket'),[ 0.34918588  0.65081406]
('stage', 'resolved'),[ 0.34922749  0.65077245]
('intrinsic', 'task'),[ 0.34924999  0.65075004]
('schedule', 'deployment'),[ 0.34925362  0.65074629]
('security', 'prioritized'),[ 0.34940937  0.65059066]
('ideal day', 'deploy'),[ 0.34943411  0.65056586]
('acceptance', 'deployment'),[ 0.34947768  0.65052235]
('simplicity', 'task'),[ 0.34949207  0.65050793]
('forecast', 'deploy'),[ 0.34957701  0.65042299]
('read', 'developer'),[ 0.34960076  0.65039921]
('efficiency', 'deploy'),[ 0.34963623  0.6503638 ]
('survey', 'deployment'),[ 0.3497273   0.65027273]
('operations', 'developer'),[ 0.34978631  0.65021366]
('kanban', 'deployment'),[ 0.34981284  0.65018713]
('statistic', 'completed'),[ 0.3499139  0.6500861]
('benchmark', 'completed'),[ 0.34993529  0.65006471]
('term', 'developer'),[ 0.34993845  0.65006155]
('cookie', 'resolved'),[ 0.35002041  0.64997959]
('threshold', 'deploy'),[ 0.35007167  0.64992833]
('architecture', 'prioritized'),[ 0.35009399  0.6499061 ]
('operations', 'ticket'),[ 0.35018069  0.64981925]
('problem', 'commit'),[ 0.35019144  0.64980853]
('driver', 'completed'),[ 0.35021904  0.64978105]
('analyst', 'completed'),[ 0.35026219  0.64973783]
('procedure', 'demo'),[ 0.35043809  0.64956188]
('points', 'developer'),[ 0.35046384  0.64953607]
('owner', 'resolved'),[ 0.35046974  0.64953029]
('stakeholders', 'developer'),[ 0.35047564  0.64952433]
('submit', 'deployment'),[ 0.35047933  0.64952064]
('partial', 'deploy'),[ 0.35050511  0.64949489]
('cross-functional team', 'team members'),[ 0.35053739  0.64946264]
('principle', 'developer'),[ 0.35061941  0.64938062]
('swarming', 'commit'),[ 0.3506664  0.6493336]
('usability', 'deployment'),[ 0.35069442  0.64930564]
('reliability', 'task'),[ 0.35080022  0.64919978]
('Scrum', 'commit'),[ 0.35081264  0.64918733]
('idle', 'completed'),[ 0.35084838  0.64915156]
('execution', 'deployment'),[ 0.3508563   0.64914376]
('word', 'developer'),[ 0.35089526  0.64910477]
('Kanban', 'deployment'),[ 0.3513917   0.64860827]
('exception', 'incomplete'),[ 0.35156056  0.64843941]
('estimation', 'deployment'),[ 0.35156873  0.6484313 ]
('conformance', 'task'),[ 0.35163879  0.64836127]
('production', 'build'),[ 0.35165545  0.64834464]
('interpret', 'task'),[ 0.35169575  0.64830422]
('picture', 'developer'),[ 0.35176224  0.64823776]
('production', 'ticket'),[ 0.35177615  0.64822388]
('issue', 'completed'),[ 0.35186601  0.64813399]
('bottleneck', 'ticket'),[ 0.3520036   0.64799637]
('experiment', 'completed'),[ 0.35200384  0.64799613]
('name', 'developer'),[ 0.35205355  0.64794642]
('definition', 'test result'),[ 0.35208634  0.64791363]
('observation', 'deploy'),[ 0.35216558  0.64783442]
('timeline', 'incomplete'),[ 0.35218355  0.64781642]
('dependency', 'task'),[ 0.35225263  0.64774734]
('prediction', 'prioritized'),[ 0.35232002  0.64767998]
('waste', 'commit'),[ 0.35233864  0.64766133]
('cycle', 'deployment'),[ 0.35245505  0.64754492]
('menu', 'test result'),[ 0.35277367  0.64722633]
('velocity', 'prioritized'),[ 0.35295916  0.6470409 ]
('validation', 'deployment'),[ 0.35320827  0.64679176]
('cliche', 'in flight'),[ 0.35322741  0.64677256]
('access', 'commit'),[ 0.3533234   0.64667666]
('refactoring', 'deployment'),[ 0.35335511  0.64664495]
('practices', 'resolved'),[ 0.3536675   0.64633244]
('customer', 'prioritized'),[ 0.35382164  0.64617831]
('automation', 'build'),[ 0.35409433  0.64590567]
('table', 'developer'),[ 0.35411668  0.64588326]
('timeboxing', 'ticket'),[ 0.35417646  0.64582348]
('assemble', 'ticket'),[ 0.35429665  0.64570332]
('taskboard', 'resolved'),[ 0.3543801   0.64561993]
('cookie', 'deployment'),[ 0.35450608  0.64549392]
('adaptation', 'deployment'),[ 0.3545216   0.64547837]
('net', 'incomplete'),[ 0.35459653  0.64540344]
('rule', 'deployment'),[ 0.35459712  0.64540291]
('integration', 'demo'),[ 0.3547397   0.64526033]
('WaterScrum', 'task'),[ 0.35480171  0.64519829]
('release', 'commit'),[ 0.3548758  0.6451242]
('strategy', 'deployment'),[ 0.35490415  0.64509594]
('facilitator', 'ticket'),[ 0.35493112  0.64506894]
('service', 'commit'),[ 0.3549684   0.64503157]
('consistency', 'task'),[ 0.3549718   0.64502823]
('automation', 'ticket'),[ 0.35497347  0.64502656]
('agile', 'resolved'),[ 0.35511217  0.6448878 ]
('objective', 'ticket'),[ 0.35528252  0.64471751]
('commitment', 'task'),[ 0.35532671  0.64467335]
('limits', 'developer'),[ 0.3553634   0.64463663]
('address', 'build'),[ 0.35542902  0.64457101]
('binning', 'demo'),[ 0.35547197  0.64452803]
('group', 'developer'),[ 0.35547927  0.64452076]
('techniques', 'task'),[ 0.35560086  0.64439917]
('experiment', 'prioritized'),[ 0.35561725  0.64438272]
('processing', 'task'),[ 0.3556819  0.6443181]
('purpose', 'incomplete'),[ 0.3557452   0.64425474]
('technical stories', 'average story duration'),[ 0.35579318  0.64420688]
('iteration', 'prioritized'),[ 0.35583127  0.64416873]
('refinement', 'task'),[ 0.35591301  0.64408696]
('view', 'prioritized'),[ 0.35593158  0.64406836]
('assumption', 'incomplete'),[ 0.35593644  0.64406359]
('epic', 'resolved'),[ 0.35594109  0.64405888]
('schedule', 'resolved'),[ 0.35600081  0.64399916]
('tree', 'resolved'),[ 0.35604835  0.64395171]
('benchmark', 'resolved'),[ 0.35613644  0.64386362]
('portability', 'deploy'),[ 0.35637593  0.64362413]
('generality', 'resolved'),[ 0.35640368  0.64359635]
('road map', 'demo'),[ 0.3565163  0.6434837]
('group', 'commit'),[ 0.35657361  0.64342642]
('fragile', 'ticket'),[ 0.35669246  0.64330751]
('test', 'completed'),[ 0.35691881  0.64308119]
('web', 'deployment'),[ 0.35693207  0.64306796]
('sequential', 'ticket'),[ 0.35699686  0.64300317]
('platform', 'resolved'),[ 0.35700387  0.64299613]
('style', 'deployment'),[ 0.35723084  0.64276916]
('observation', 'prioritized'),[ 0.35724133  0.64275867]
('platform', 'prioritized'),[ 0.35744861  0.64255136]
('production', 'deploy'),[ 0.3574867   0.64251333]
('exception', 'build'),[ 0.35759184  0.64240813]
('scenario', 'completed'),[ 0.3576341   0.64236593]
('task', 'deployment'),[ 0.35788614  0.64211386]
('training', 'prioritized'),[ 0.35796925  0.64203072]
('contract', 'demo'),[ 0.35798022  0.64201981]
('operation', 'build'),[ 0.35806605  0.64193398]
('quality', 'resolved'),[ 0.35816503  0.64183497]
('genba', 'developer'),[ 0.35828632  0.64171368]
('team', 'completed'),[ 0.35836765  0.64163238]
('result', 'deployment'),[ 0.35837269  0.64162731]
('agreement', 'demo'),[ 0.35842872  0.64157122]
('bottleneck', 'developer'),[ 0.35844174  0.64155829]
('chickens', 'task'),[ 0.35847169  0.64152831]
('monitoring', 'ticket'),[ 0.35848054  0.64151943]
('cookie', 'developer'),[ 0.35854933  0.6414507 ]
('timeline', 'deploy'),[ 0.35871622  0.64128375]
('estimate', 'deploy'),[ 0.35872424  0.64127576]
('simplicity', 'prioritized'),[ 0.35887149  0.64112848]
('feature', 'test result'),[ 0.35894078  0.64105922]
('portfolio', 'ticket'),[ 0.35894752  0.64105248]
('emergence', 'demo'),[ 0.358962  0.641038]
('theme', 'completed'),[ 0.35898876  0.64101124]
('architecture', 'ticket'),[ 0.35909683  0.64090317]
('information', 'task'),[ 0.3591443   0.64085573]
('factoring', 'demo'),[ 0.35916451  0.64083546]
('place', 'incomplete'),[ 0.35923293  0.64076704]
('contract', 'deployment'),[ 0.35929081  0.64070916]
('resolve', 'incomplete'),[ 0.35932845  0.64067155]
('accuracy', 'demo'),[ 0.3593486   0.64065146]
('interface', 'deploy'),[ 0.35940215  0.64059782]
('reflection', 'prioritized'),[ 0.35944605  0.64055401]
('style', 'resolved'),[ 0.35950992  0.64049011]
('exception', 'deployment'),[ 0.35952023  0.64047974]
('total', 'completed'),[ 0.35954446  0.6404556 ]
('security', 'completed'),[ 0.35962638  0.64037365]
('limits', 'prioritized'),[ 0.35968286  0.64031714]
('milestone', 'build'),[ 0.35969961  0.64030039]
('calendar', 'build'),[ 0.35975444  0.6402455 ]
('override', 'deploy'),[ 0.35986674  0.6401332 ]
('inspection', 'incomplete'),[ 0.3600381  0.6399619]
('absolute', 'demo'),[ 0.36006039  0.63993967]
('verification', 'prioritized'),[ 0.3601194  0.6398806]
('inconsistency', 'completed'),[ 0.36015582  0.63984418]
('allocation', 'ticket'),[ 0.36027229  0.63972777]
('method', 'in progress'),[ 0.36044711  0.63955283]
('suite', 'developer'),[ 0.36054978  0.63945025]
('integration', 'ticket'),[ 0.36055601  0.63944399]
('ScrumMaster', 'completed'),[ 0.36062583  0.63937414]
('estimation', 'prioritized'),[ 0.36071974  0.6392802 ]
('milestone', 'resolved'),[ 0.36079633  0.63920361]
('simplicity', 'commit'),[ 0.3608498   0.63915026]
('compression', 'demo'),[ 0.36086354  0.63913649]
('requirement', 'demo'),[ 0.36092564  0.63907439]
('commonalities', 'commit'),[ 0.36115411  0.63884586]
('acceptance', 'completed'),[ 0.36119318  0.63880682]
('ceremony', 'task'),[ 0.36128229  0.63871771]
('timeliness', 'prioritized'),[ 0.36131033  0.6386897 ]
('input', 'developer'),[ 0.36131433  0.6386857 ]
('declaration', 'deploy'),[ 0.36136618  0.63863385]
('output', 'developer'),[ 0.36141938  0.63858062]
('move', 'completed'),[ 0.36156678  0.63843322]
('role', 'prioritized'),[ 0.36159492  0.63840508]
('generality', 'demo'),[ 0.36160472  0.63839531]
('change', 'resolved'),[ 0.36162075  0.63837922]
('investment', 'demo'),[ 0.36171165  0.63828838]
('observation', 'developer'),[ 0.3617813  0.6382187]
('proof', 'commit'),[ 0.36186326  0.63813668]
('evolution', 'commit'),[ 0.36189044  0.63810956]
('impediment', 'ticket'),[ 0.3619971   0.63800287]
('emergence', 'task'),[ 0.36209151  0.63790846]
('survey', 'completed'),[ 0.36213198  0.63786799]
('practices', 'deployment'),[ 0.36213782  0.63786221]
('compatibility', 'incomplete'),[ 0.36220008  0.63779998]
('variable', 'developer'),[ 0.36227775  0.63772231]
('period', 'deployment'),[ 0.36237088  0.63762915]
('flexibility', 'developer'),[ 0.36237332  0.63762671]
('essential', 'commit'),[ 0.36244914  0.63755089]
('investment', 'task'),[ 0.36261278  0.63738722]
('risk', 'prioritized'),[ 0.36262324  0.63737673]
('generality', 'completed'),[ 0.36265674  0.63734323]
('techniques', 'developer'),[ 0.362836  0.637164]
('threshold', 'build'),[ 0.36283907  0.63716102]
('viewpoint', 'build'),[ 0.36293757  0.63706249]
('waterfall', 'ticket'),[ 0.36304748  0.63695258]
('criteria', 'commit'),[ 0.36311892  0.63688111]
('supervisor', 'deploy'),[ 0.36317691  0.63682306]
('adaptation', 'deploy'),[ 0.36321756  0.63678235]
('language', 'build'),[ 0.36323386  0.63676614]
('experiment', 'test result'),[ 0.36339021  0.63660979]
('health', 'commit'),[ 0.36341774  0.6365822 ]
('environment', 'in progress'),[ 0.3634215   0.63657844]
('invest', 'completed'),[ 0.36343548  0.63656455]
('label', 'completed'),[ 0.36343804  0.63656199]
('framework', 'completed'),[ 0.36345842  0.63654166]
('recursion', 'demo'),[ 0.36347818  0.63652182]
('maintenance', 'developer'),[ 0.36348572  0.63651431]
('assessment', 'demo'),[ 0.36355749  0.63644254]
('swarming', 'demo'),[ 0.36357352  0.63642651]
('adaptability', 'task'),[ 0.36370838  0.63629162]
('timebox', 'deployment'),[ 0.36371413  0.63628596]
('compatibility', 'ticket'),[ 0.36374643  0.6362536 ]
('resource', 'completed'),[ 0.36392862  0.63607138]
('security', 'resolved'),[ 0.36403388  0.63596612]
('lead', 'commit'),[ 0.36406144  0.63593853]
('productivity', 'prioritized'),[ 0.36411628  0.63588369]
('pattern', 'resolved'),[ 0.36413833  0.63586164]
('cadence', 'build'),[ 0.36415812  0.63584197]
('iteration', 'developer'),[ 0.36417577  0.63582426]
('access', 'incomplete'),[ 0.36437264  0.63562733]
('replication', 'completed'),[ 0.36440891  0.63559115]
('mapping', 'completed'),[ 0.36451447  0.63548553]
('precision', 'resolved'),[ 0.36453071  0.63546932]
('system', 'team members'),[ 0.36455694  0.63544303]
('medium', 'developer'),[ 0.36463764  0.63536239]
('measurement', 'completed'),[ 0.3647455  0.6352545]
('move', 'deployment'),[ 0.36494592  0.63505411]
('algorithm', 'ticket'),[ 0.36506322  0.63493675]
('sizing', 'commit'),[ 0.36506954  0.63493043]
('property', 'prioritized'),[ 0.36512968  0.63487023]
('overload', 'deployment'),[ 0.36514381  0.63485616]
('crystal', 'ticket'),[ 0.36540326  0.63459677]
('algorithm', 'task'),[ 0.36545444  0.63454556]
('procedure', 'completed'),[ 0.36546499  0.63453507]
('flowchart', 'commit'),[ 0.36546892  0.63453108]
('replication', 'ticket'),[ 0.36549628  0.63450372]
('reflection', 'resolved'),[ 0.36552489  0.63447505]
('policy', 'resolved'),[ 0.36553276  0.63446724]
('management', 'completed'),[ 0.36556548  0.63443458]
('dependency', 'completed'),[ 0.36590692  0.63409311]
('stream', 'deployment'),[ 0.36597702  0.63402301]
('replication', 'task'),[ 0.3660064   0.63399363]
('binding', 'deploy'),[ 0.36601752  0.63398248]
('management', 'developer'),[ 0.36610019  0.63389981]
('set', 'deployment'),[ 0.366117    0.63388306]
('waste', 'deployment'),[ 0.36612019  0.63387978]
('training', 'deploy'),[ 0.36628175  0.63371825]
('benchmark', 'commit'),[ 0.36628297  0.633717  ]
('project', 'incomplete'),[ 0.36632785  0.63367218]
('IEEE', 'developer'),[ 0.36633906  0.63366097]
('risk', 'risky areas'),[ 0.36634842  0.63365161]
('security', 'commit'),[ 0.36637741  0.63362259]
('web', 'completed'),[ 0.36641344  0.63358659]
('efficiency', 'build'),[ 0.36642307  0.63357693]
('context', 'resolved'),[ 0.36650723  0.63349277]
('practices', 'completed'),[ 0.36652136  0.63347864]
('essential', 'build'),[ 0.36654139  0.63345867]
('quantity', 'deploy'),[ 0.36663744  0.63336253]
('script', 'deployment'),[ 0.36674604  0.63325399]
('value', 'deployment'),[ 0.36695436  0.63304561]
('virtual', 'deploy'),[ 0.36701903  0.63298094]
('consistency', 'commit'),[ 0.36702922  0.63297081]
('method', 'commit'),[ 0.36711624  0.63288373]
('timeline', 'build'),[ 0.36721215  0.63278788]
('owner', 'completed'),[ 0.36722949  0.63277048]
('robustness', 'prioritized'),[ 0.36734018  0.63265979]
('scale', 'commit'),[ 0.36735579  0.63264424]
('maintenance', 'demo'),[ 0.3674176   0.63258237]
('defect', 'resolved'),[ 0.36762691  0.63237309]
('name', 'deployment'),[ 0.3677364  0.6322636]
('swarming', 'team members'),[ 0.36777809  0.63222194]
('analysis', 'commit'),[ 0.36785376  0.63214618]
('package', 'deployment'),[ 0.36789006  0.63210994]
('capex', 'commit'),[ 0.36793119  0.63206875]
('web', 'commit'),[ 0.36798143  0.63201857]
('scrum', 'deployment'),[ 0.36801991  0.63198012]
('realisation', 'deploy'),[ 0.36813298  0.63186705]
('lifecycle', 'deploy'),[ 0.36817178  0.63182813]
('reusability', 'developer'),[ 0.36836243  0.63163757]
('scenario', 'resolved'),[ 0.36842412  0.63157582]
('portability', 'incomplete'),[ 0.36846432  0.63153571]
('calendar', 'ticket'),[ 0.36853823  0.63146186]
('counter', 'developer'),[ 0.3685998   0.63140017]
('principle', 'task'),[ 0.36874548  0.63125443]
('software', 'commit'),[ 0.36880648  0.63119346]
('coding', 'resolved'),[ 0.36884362  0.63115633]
('period', 'prioritized'),[ 0.36886469  0.63113523]
('build', 'deployment'),[ 0.36893067  0.63106936]
('end-user', 'task'),[ 0.36901745  0.63098258]
('integrity', 'commit'),[ 0.36905035  0.63094962]
('training', 'deployment'),[ 0.36910924  0.63089073]
('reusability', 'demo'),[ 0.36915195  0.63084811]
('artefact', 'commit'),[ 0.36915195  0.63084799]
('stream', 'resolved'),[ 0.36915481  0.63084519]
('viewpoint', 'commit'),[ 0.3691937   0.63080627]
('validation', 'prioritized'),[ 0.36939606  0.63060397]
('assemble', 'incomplete'),[ 0.36942822  0.63057178]
('entity', 'prioritized'),[ 0.36944813  0.63055193]
('abstraction', 'ticket'),[ 0.36950371  0.63049626]
('automation', 'incomplete'),[ 0.3695223   0.63047773]
('integration', 'prioritized'),[ 0.3695845   0.63041544]
('picture', 'prioritized'),[ 0.36962649  0.63037354]
('point', 'resolved'),[ 0.36995041  0.63004959]
('resolve', 'commit'),[ 0.37021735  0.62978268]
('fail', 'developer'),[ 0.3703258  0.6296742]
('behavior', 'developer'),[ 0.37032801  0.62967199]
('mapping', 'developer'),[ 0.37032828  0.62967169]
('argument', 'build'),[ 0.37036934  0.62963063]
('calendar', 'deploy'),[ 0.37073141  0.62926859]
('requirement', 'resolved'),[ 0.37074071  0.62925929]
('entry', 'completed'),[ 0.37080449  0.62919551]
('safety', 'commit'),[ 0.37082368  0.62917632]
('reengineering', 'deployment'),[ 0.37087825  0.62912178]
('antipattern', 'completed'),[ 0.37114048  0.62885946]
('class', 'incomplete'),[ 0.3711518   0.62884825]
('return', 'commit'),[ 0.37117001  0.62883002]
('data date', 'task'),[ 0.37118953  0.62881047]
('schedule', 'completed'),[ 0.37122032  0.62877965]
('transaction', 'ticket'),[ 0.37122902  0.62877095]
('criteria', 'prioritized'),[ 0.3712326   0.62876737]
('waterscrum', 'demo'),[ 0.37130368  0.62869632]
('values', 'deployment'),[ 0.37137592  0.62862408]
('deep', 'completed'),[ 0.37138063  0.62861943]
('field', 'deployment'),[ 0.37141246  0.62858754]
('use case', 'ticket'),[ 0.37149706  0.62850291]
('artefact', 'completed'),[ 0.37151685  0.62848324]
('estimation', 'deploy'),[ 0.37152645  0.62847352]
('class', 'deployment'),[ 0.37156102  0.62843895]
('experiment', 'build'),[ 0.37169918  0.62830073]
('mapping', 'commit'),[ 0.37197909  0.62802094]
('knowledge', 'demo'),[ 0.37201789  0.62798214]
('measure', 'commit'),[ 0.37211922  0.62788081]
('requirement', 'completed'),[ 0.37211964  0.62788033]
('medium', 'resolved'),[ 0.37212759  0.62787241]
('iteration', 'ticket'),[ 0.3722991   0.62770092]
('emergence', 'completed'),[ 0.3724353   0.62756467]
('effort', 'incomplete'),[ 0.37244087  0.62755913]
('model', 'prioritized'),[ 0.37247226  0.62752777]
('box', 'developer'),[ 0.37248063  0.62751931]
('priority', 'deploy'),[ 0.37249282  0.62750721]
('medium', 'deployment'),[ 0.37258098  0.62741905]
('forecast', 'developer'),[ 0.37282804  0.62717193]
('interpret', 'deploy'),[ 0.37286788  0.62713212]
('WaterScrum', 'demo'),[ 0.37291229  0.62708777]
('generality', 'prioritized'),[ 0.37316298  0.62683707]
('condition', 'deploy'),[ 0.37334216  0.62665778]
('concerns', 'resolved'),[ 0.37351206  0.62648791]
('backlog', 'completed'),[ 0.37355313  0.6264469 ]
('viewpoint', 'resolved'),[ 0.37357119  0.62642884]
('paradigm', 'commit'),[ 0.37375841  0.62624156]
('stream', 'completed'),[ 0.37376499  0.62623501]
('artefact', 'resolved'),[ 0.37382582  0.62617409]
('flowchart', 'completed'),[ 0.37388679  0.62611324]
('fact', 'resolved'),[ 0.37396809  0.62603194]
('package', 'completed'),[ 0.37399033  0.6260097 ]
('exception', 'commit'),[ 0.37400424  0.62599581]
('counter', 'demo'),[ 0.37418494  0.62581509]
('workflow', 'completed'),[ 0.37426096  0.62573904]
('goal', 'resolved'),[ 0.37430742  0.62569261]
('monitoring', 'demo'),[ 0.37455457  0.62544543]
('exit', 'completed'),[ 0.37459102  0.62540895]
('data', 'commit'),[ 0.37462956  0.62537044]
('timeliness', 'deploy'),[ 0.37469503  0.62530494]
('name', 'incomplete'),[ 0.37469807  0.62530196]
('role', 'incomplete'),[ 0.37472877  0.62527114]
('contract', 'developer'),[ 0.37492743  0.62507254]
('statistic', 'commit'),[ 0.37493256  0.62506747]
('reuse', 'prioritized'),[ 0.37497446  0.62502557]
('pilot', 'incomplete'),[ 0.37500578  0.62499428]
('traceability', 'deploy'),[ 0.37503818  0.62496173]
('tool', 'incomplete'),[ 0.37505397  0.624946  ]
('strategy', 'developer'),[ 0.37522724  0.62477279]
('risk', 'deployment'),[ 0.37535957  0.62464041]
('database', 'build'),[ 0.37551886  0.62448114]
('analyst', 'incomplete'),[ 0.3755528   0.62444711]
('limits', 'incomplete'),[ 0.37576479  0.62423521]
('down', 'resolved'),[ 0.37595761  0.62404239]
('statistic', 'build'),[ 0.37601349  0.62398654]
('entropy', 'commit'),[ 0.37610754  0.62389243]
('interpret', 'deployment'),[ 0.37624595  0.62375408]
('framework', 'resolved'),[ 0.3762871  0.6237129]
('root', 'developer'),[ 0.3764711  0.6235289]
('instance', 'completed'),[ 0.37648267  0.62351733]
('engineering', 'task'),[ 0.37668818  0.62331182]
('facilitator', 'developer'),[ 0.37672982  0.62327015]
('observation', 'ticket'),[ 0.3767511   0.62324888]
('application', 'task'),[ 0.37683758  0.62316239]
('Cynefin', 'deployment'),[ 0.37698022  0.62301981]
('portfolio', 'prioritized'),[ 0.37714112  0.62285894]
('flowchart', 'deploy'),[ 0.3771514   0.62284863]
('startup', 'completed'),[ 0.37722307  0.62277693]
('chicken', 'build'),[ 0.37733841  0.62266153]
('conformance', 'prioritized'),[ 0.37736219  0.62263781]
('threshold', 'developer'),[ 0.37741354  0.62258649]
('version', 'resolved'),[ 0.37747243  0.62252754]
('knowledge', 'developer'),[ 0.37747297  0.62252706]
('event', 'estimated cost'),[ 0.3774991  0.6225009]
('set', 'developer'),[ 0.37760693  0.62239313]
('component', 'build'),[ 0.37768248  0.62231749]
('quality', 'deployment'),[ 0.37777343  0.62222666]
('grooming', 'deployment'),[ 0.37783462  0.62216538]
('stream', 'commit'),[ 0.37786487  0.62213516]
('overload', 'resolved'),[ 0.37789977  0.62210017]
('facilitator', 'prioritized'),[ 0.37794045  0.62205952]
('road map', 'task'),[ 0.37809029  0.62190974]
('deliverable', 'deployment'),[ 0.37833896  0.62166101]
('antipattern', 'task'),[ 0.3783558   0.62164414]
('component', 'in progress'),[ 0.37835887  0.6216411 ]
